"","PRT_ID","AREA","INT_SQFT","DATE_SALE","DIST_MAINROAD","N_BEDROOM","N_BATHROOM","N_ROOM","SALE_COND","PARK_FACIL","DATE_BUILD","BUILDTYPE","UTILITY_AVAIL","STREET","MZZONE","REG_FEE","COMMIS","SALES_PRICE"
"5955","P08362","Velachery",1972,"29-01-2008",194,3,2,5,"Family","No","01-02-1994","House","NoSewr ","No Access","RM",370175,92544,10282630
"5956","P08808","Velachery",1506,"11-08-2007",172,2,1,4,"Family","Yes","21-08-1966","House","AllPub","No Access","RH",303478,123032,8202120
"5957","P00701","Chrompet",868,"08-10-2013",179,1,1,3,"AbNormal","Yes","18-10-1975","House","ELO","Gravel","RL",224507,25905,8634900
"5958","P04519","Anna Nagar",1661,"15-08-2010",143,1,1,4,"AdjLand","Yes","19-08-1992","Commercial","NoSewr ","No Access","RH",620145,263092,18792260
"5959","P07725","Chrompet",962,"19-08-2008",20,1,1,3,"AdjLand","Yes","23-08-1993","Commercial","NoSeWa","Paved","RH",393237,208907,12288650
"5960","P05508","KK Nagar",1609,"12-02-2010",49,2,1,4,"Partial","Yes","18-02-1988","Others","NoSeWa","Gravel","RM",509014,90491,11311420
"5961","P09273","Chrompet",1250,"05-02-2007",124,2,1,4,"Family","Yes","06-02-2002","House","NoSewr ","Gravel","RH",327563,133073,10236350
"5962","P02745","Anna Nagar",1796,"07-08-2011",183,1,1,4,"AbNormal","Yes","18-08-1966","Others","NoSewr ","Gravel","RH",524411,262205,13800280
"5963","P04633","Karapakkam",909,"27-07-2010",125,1,1,3,"Family","No","03-08-1983","Others","NoSeWa","Paved","RH",245474,81825,5844625
"5964","P09570","Velachery",1930,"28-09-2006",140,3,2,5,"AdjLand","No","09-10-1962","Others","ELO","Gravel","RM",355606,248924,11853530
"5965","P07260","Anna Nagar",2000,"05-01-2009",124,2,1,5,"AbNormal","No","11-01-1986","Commercial","NoSeWa","Gravel","RH",597426,128020,21336660
"5966","P08755","Adyar",949,"01-09-2007",6,1,1,3,"Family","Yes","08-09-1979","Others","NoSewr ","No Access","A",258196,72825,6620420
"5967","P04939","Anna Nagar",1639,"31-05-2010",153,1,1,4,"AbNormal","No","10-06-1970","Commercial","NoSewr ","Gravel","RH",449414,143812,17976550
"5968","P06522","Chrompet",923,"01-08-2009",7,1,1,3,"Normal Sale","Yes","11-08-1970","House","ELO","No Access","RL",222768,122906,7681650
"5969","P02304","Karapakkam",502,"27-10-2011",59,1,1,2,"Normal Sale","No","31-10-1993","Commercial","NoSeWa","Paved","I",182189,112529,5358500
"5970","P09833","Velachery",1511,"29-03-2005",74,2,1,4,"Normal Sale","Yes","02-04-1989","House","ELO","Gravel","RL",373319,176289,10369970
"5971","P05413","Adyar",873,"28-02-2010",11,1,1,3,"AbNormal","Yes","03-03-1998","Commercial","NoSeWa","Paved","RL",453261,163678,12590580
"5972","P07386","KK Nagar",2155,"29-11-2008",151,3,2,5,"Normal Sale","No","05-12-1984","House","AllPub","Gravel","RL",426264,157045,11217480
"5973","P09135","Adyar",647,"26-03-2007",28,1,1,2,"AdjLand","Yes","30-03-1991","House","NoSeWa","Paved","I",244951,28818,7204440
"5974","P00142","Chrompet",934,"11-11-2014",75,1,1,3,"AbNormal","Yes","16-11-1993","Others","NoSewr ","No Access","RM",253458,28162,9387330
"5975","P02308","KK Nagar",2251,"27-10-2011",156,4,2,6,"AdjLand","Yes","02-11-1985","House","AllPub","Paved","RM",571662,233862,12992320
"5976","P04331","Karapakkam",670,"21-09-2010",19,1,1,2,"AdjLand","Yes","26-09-1990","House","ELO","No Access","C",176007,63182,4513000
"5977","P05199","Karapakkam",1343,"11-04-2010",117,2,2,4,"Family","No","20-04-1974","Commercial","ELO","No Access","A",280645,182040,7585000
"5978","P00302","Chrompet",1021,"16-07-2014",14,1,1,3,"Normal Sale","Yes","20-07-1996","Commercial","NoSewr ","No Access","RL",327733,50420,12605100
"5979","P04063","Karapakkam",882,"15-11-2010",173,1,1,2,"Partial","No","27-11-1962","Commercial","NoSewr ","No Access","C",272350,119834,5447000
"5980","P09080","Velachery",1573,"13-04-2007",121,2,1,4,"AdjLand","No","18-04-1987","House","NoSeWa","No Access","RH",296910,152467,8024600
"5981","P00251","Anna Nagar",1979,"26-08-2014",83,2,1,5,"Normal Sale","No","31-08-1994","Commercial","NoSewr ","No Access","RH",727335,161630,20203750
"5982","P03353","T Nagar",1926,"10-04-2011",100,2,1,5,"Normal Sale","No","17-04-1980","Commercial","AllPub","No Access","RM",714235,147048,21006920
"5983","P01667","Karapakkam",1347,"28-02-2012",94,2,2,4,"Partial","No","12-03-1962","House","NoSewr ","No Access","RL",299578,101984,6374000
"5984","P08364","T Nagar",1760,"28-01-2008",173,1,1,4,"Family","Yes","04-02-1979","Commercial","ELO","Paved","RH",544051,233165,19430380
"5985","P05196","KK Nagar",1776,"12-04-2010",95,2,1,4,"AdjLand","Yes","18-04-1986","Commercial","NoSewr ","Paved","RH",545043,317942,15140080
"5986","P06773","Chrompet",1037,"29-05-2009",127,1,1,3,"Family","Yes","01-06-1997","House","NoSewr ","Paved","RM",318918,159459,9966200
"5987","P04146","Karapakkam",1365,"27-10-2010",108,2,2,4,"Family","Yes","28-10-2004","Others","AllPub","Paved","C",332385,139138,7729875
"5988","P03414","Karapakkam",1179,"31-03-2011",81,1,1,3,"Normal Sale","No","03-04-1997","Commercial","NoSewr ","No Access","RM",447722,91580,10175500
"5989","P03885","Anna Nagar",1514,"22-12-2010",181,1,1,4,"Partial","Yes","24-12-2001","Others","ELO","Paved","RH",467152,215609,11978250
"5990","P09491","Chrompet",1103,"12-11-2006",26,1,1,3,"Partial","Yes","15-11-1995","Commercial","NoSewr ","No Access","RM",408662,40866,13622050
"5991","P00679","Chrompet",878,"22-10-2013",165,1,1,3,"Family","No","31-10-1977","Others","NoSewr ","Gravel","RM",286735,71684,8960460
"5992","P07902","Anna Nagar",1571,"30-06-2008",138,1,1,4,"Normal Sale","No","09-07-1974","Commercial","ELO","Paved","RL",508745,122801,17542930
"5993","P08524","Velachery",1502,"25-11-2007",185,2,1,4,"Family","No","08-12-1954","Others","ELO","Paved","I",247144,82381,7489210
"5994","P08449","Velachery",1737,"27-12-2007",107,2,1,4,"Normal Sale","No","28-12-2000","Others","NoSewr ","No Access","A",307536,138391,7688390
"5995","P06168","Karapakkam",1252,"10-10-2009",47,1,1,3,"AbNormal","Yes","13-10-1999","Others","ELO","Gravel","RM",308481,248775,9951000
"5996","P04347","Karapakkam",1584,"18-09-2010",85,2,2,4,"AdjLand","Yes","25-09-1982","House","NoSeWa","Paved","A",327684,160356,6972000
"5997","P07740","Anna Nagar",1658,"15-08-2008",17,1,1,4,"Family","No","26-08-1966","Others","ELO","Paved","RM",376415,125472,12547180
"5998","P01195","Anna Nagar",1833,"01-11-2012",78,2,1,5,"Family","Yes","09-11-1983","Commercial","ELO","Gravel","RM",745505,416606,21926630
"5999","P06946","Chrompet",1057,"12-04-2009",173,1,1,3,"Family","Yes","20-04-1976","House","NoSewr ","Gravel","RM",264861,152804,10186950
"6000","P04872","Karapakkam",871,"14-06-2010",187,1,1,2,"Normal Sale","No","19-06-1991","Others","ELO","No Access","RM",311586,90879,6491375
"6001","P00187","Chrompet",844,"12-10-2014",22,1,1,3,"AdjLand","No","17-10-1995","Others","NoSeWa","No Access","RL",245655,76767,7676730
"6002","P06796","Anna Nagar",1741,"21-05-2009",160,1,1,4,"AdjLand","No","29-05-1976","Commercial","NoSewr ","Gravel","RM",760754,308414,20560910
"6003","P07182","KK Nagar",2497,"27-01-2009",197,4,2,6,"Normal Sale","Yes","02-02-1987","Others","AllPub","Gravel","RL",445401,301723,14367780
"6004","P02201","Karapakkam",1265,"16-11-2011",55,1,1,3,"AbNormal","No","18-11-2000","House","NoSewr ","No Access","RL",242471,103916,6927750
"6005","P02267","Anna Nagar",1769,"03-11-2011",28,1,1,4,"AdjLand","Yes","08-11-1989","Others","ELO","Gravel","RM",418558,294541,15502160
"6006","P07879","T Nagar",1902,"06-07-2008",21,2,1,5,"Normal Sale","Yes","13-07-1980","Others","NoSewr ","No Access","RH",427193,124024,13780420
"6007","P05507","KK Nagar",1895,"12-02-2010",63,3,2,5,"AbNormal","No","18-02-1988","Commercial","NoSeWa","Gravel","RM",551971,340923,16234440
"6008","P07368","KK Nagar",1531,"07-12-2008",188,2,1,4,"Partial","Yes","12-12-1991","Commercial","AllPub","Gravel","RH",459589,292466,13926940
"6009","P03771","Velachery",1838,"13-01-2011",68,3,2,5,"AdjLand","No","26-01-1958","Others","ELO","Gravel","I",367105,67625,9660660
"6010","P08192","Adyar",1288,"26-03-2008",64,2,2,4,"AbNormal","No","30-03-1995","House","AllPub","Gravel","RL",403624,74352,10621695
"6011","P01213","Anna Nagar",1738,"21-10-2012",19,1,1,4,"Partial","No","01-11-1970","Others","AllPub","Paved","RM",432461,248993,13104880
"6012","P05129","Karapakkam",1010,"24-04-2010",197,1,1,3,"Normal Sale","Yes","05-05-1967","Commercial","NoSeWa","No Access","A",271490,115383,6787250
"6013","P03484","Adyar",909,"18-03-2011",0,1,1,3,"AbNormal","No","19-03-2004","Commercial","AllPub","Paved","A",294363,137369,9812105
"6014","P09577","Velachery",1635,"15-09-2006",35,2,1,4,"AdjLand","Yes","24-09-1971","Commercial","ELO","No Access","RH",511962,138368,13836800
"6015","P01990","Karapakkam",744,"01-01-2012",59,1,1,2,"AdjLand","No","13-01-1964","Others","NoSeWa","Gravel","I",235620,104720,5236000
"6016","P01834","Karapakkam",945,"30-01-2012",22,1,1,3,"AdjLand","No","03-02-1994","House","NoSeWa","Paved","C",148230,98820,4941000
"6017","P00646","Chrompet",1063,"10-11-2013",109,1,1,3,"AbNormal","Yes","18-11-1982","House","ELO","Gravel","RM",271962,40291,10072650
"6018","P05884","Anna Nagar",1823,"05-12-2009",22,2,1,5,"Normal Sale","No","16-12-1966","Commercial","NoSeWa","No Access","RL",573101,305654,19103360
"6019","P05455","KK Nagar",1358,"21-02-2010",128,2,1,4,"AbNormal","No","25-02-1996","Others","NoSeWa","Gravel","RL",428906,111888,9324040
"6020","P09648","Velachery",1870,"03-05-2006",164,3,2,5,"AdjLand","No","10-05-1977","House","AllPub","Gravel","A",333188,76890,8543280
"6021","P04868","Chrompet",1207,"15-06-2010",56,2,1,4,"AbNormal","No","23-06-1977","Others","AllPub","Paved","RH",241092,116081,8929340
"6022","P02487","Anna Nagar",1892,"25-09-2011",123,2,1,5,"Family","No","26-09-2006","Others","AllPub","No Access","RH",484060,248571,13082710
"6023","P09843","Velachery",1857,"06-03-2005",109,3,2,5,"AbNormal","No","14-03-1974","Others","AllPub","Gravel","RH",386589,75170,10738570
"6024","P04709","Adyar",1296,"14-07-2010",39,2,2,4,"AbNormal","Yes","21-07-1983","Others","AllPub","No Access","RM",466060,151470,11651505
"6025","P02160","Chrompet",1012,"27-11-2011",63,1,1,3,"AbNormal","Yes","03-12-1984","House","NoSewr ","Paved","RH",233292,116646,8331850
"6026","P07479","Chrompet",733,"27-10-2008",156,1,1,2,"AdjLand","No","02-11-1985","House","AllPub","Gravel","RH",226915,65879,7319850
"6027","P03349","Karapakkam",1224,"10-04-2011",129,1,1,3,"Partial","Yes","18-04-1976","Commercial","AllPub","Paved","RM",415557,277038,11543250
"6028","P10008","Velachery",1587,"22-03-2004",85,2,1,4,"Normal Sale","No","05-04-1951","Others","ELO","Paved","C",262786,145992,7299610
"6029","P04109","Chrompet",858,"05-11-2010",86,1,1,3,"Normal Sale","No","09-11-1992","Others","ELO","Paved","RM",241303,146505,8617960
"6030","P00779","Chrompet",830,"29-07-2013",176,1,1,3,"AbNormal","Yes","08-08-1974","Commercial","NoSewr ","Paved","RM",343425,201318,11842250
"6031","P09892","Velachery",1665,"23-11-2004",91,2,1,4,"Partial","No","04-12-1960","House","NoSewr ","No Access","RH",285641,82686,7516880
"6032","P07039","Adyar",1003,"13-03-2009",49,1,1,3,"AdjLand","Yes","20-03-1983","Commercial","ELO","Gravel","C",493776,148133,12344390
"6033","P00764","Chrompet",867,"10-08-2013",108,1,1,3,"Normal Sale","Yes","17-08-1985","Others","ELO","Paved","RM",293129,113469,9455790
"6034","P02265","Chrompet",1081,"03-11-2011",69,1,1,3,"Family","Yes","04-11-2007","Others","AllPub","Gravel","RL",327257,152720,10908570
"6035","P08248","Velachery",1976,"10-03-2008",147,3,2,5,"AbNormal","Yes","23-03-1959","Commercial","ELO","No Access","RH",564475,259353,15256080
"6036","P00746","Chrompet",1118,"21-08-2013",77,1,1,3,"AdjLand","No","30-08-1976","House","AllPub","Gravel","RH",234585,95572,8688350
"6037","P06622","Karapakkam",1283,"12-07-2009",46,1,1,3,"Normal Sale","No","21-07-1975","Others","NoSewr ","Gravel","RL",400679,179897,8177125
"6038","P04644","Chrompet",889,"26-07-2010",119,1,1,3,"Normal Sale","Yes","01-08-1987","Commercial","NoSewr ","Paved","RH",323306,184746,11546650
"6039","P06987","KK Nagar",2236,"31-03-2009",99,4,2,6,"Normal Sale","Yes","06-04-1984","Others","NoSeWa","Paved","RL",547580,216485,12734420
"6040","P07997","KK Nagar",2113,"27-05-2008",158,3,2,5,"Partial","No","01-06-1991","Commercial","NoSewr ","Gravel","RH",596778,258066,16129140
"6041","P00431","T Nagar",1843,"20-04-2014",168,2,1,5,"AdjLand","No","28-04-1981","Commercial","ELO","Gravel","RL",584913,271567,20889760
"6042","P05517","KK Nagar",1795,"10-02-2010",47,3,2,5,"AbNormal","Yes","13-02-2000","Others","NoSewr ","Paved","RL",564044,103600,11511100
"6043","P07853","Adyar",1070,"11-07-2008",70,1,1,3,"Family","No","20-07-1975","House","NoSeWa","Paved","RH",295275,101015,7770395
"6044","P09477","T Nagar",1545,"19-11-2006",58,1,1,4,"Family","No","27-11-1975","Commercial","AllPub","No Access","RL",454649,286261,16838870
"6045","P09738","Velachery",1700,"11-10-2005",113,2,1,4,"Normal Sale","Yes","17-10-1983","Commercial","ELO","No Access","RL",511071,131418,14602040
"6046","P07736","T Nagar",1511,"16-08-2008",4,1,1,4,"AbNormal","No","19-08-1998","Others","NoSeWa","Gravel","RL",355688,165141,12703130
"6047","P08472","Chrompet",1104,"19-12-2007",67,1,1,3,"Partial","No","22-12-1993","Others","NoSeWa","No Access","RL",231447,140522,8265980
"6048","P03562","Adyar",771,"28-02-2011",32,1,1,2,"AdjLand","No","01-03-2006","House","AllPub","No Access","RM",267474,125379,8358575
"6049","P05558","KK Nagar",1605,"04-02-2010",97,2,1,4,"Normal Sale","Yes","06-02-2002","Others","NoSeWa","Paved","RL",469485,272957,10918260
"6050","P00727","Anna Nagar",1558,"09-09-2013",55,1,1,4,"Family","Yes","12-09-2002","Others","NoSewr ","No Access","RH",394362,215106,11950360
"6051","P04542","KK Nagar",1550,"12-08-2010",15,2,1,4,"Normal Sale","No","14-08-2003","House","NoSewr ","Paved","RL",290692,72673,9084140
"6052","P01869","Chrompet",853,"24-01-2012",50,1,1,3,"Normal Sale","Yes","28-01-1995","Commercial","NoSewr ","No Access","RL",360914,67671,11278550
"6053","P02217","Adyar",948,"13-11-2011",61,1,1,3,"AbNormal","Yes","22-11-1972","House","AllPub","Gravel","A",272406,93192,7168585
"6054","P03205","Karapakkam",942,"05-05-2011",159,1,1,3,"Normal Sale","Yes","15-05-1970","House","NoSeWa","Gravel","A",210230,105115,5255750
"6055","P06182","Chrompet",1102,"09-10-2009",136,1,1,3,"Normal Sale","No","16-10-1981","House","NoSewr ","Paved","RL",211165,135146,8446600
"6056","P03729","Chrompet",823,"23-01-2011",197,1,1,3,"Family","Yes","26-01-1998","House","NoSewr ","Paved","RH",210377,54542,7791750
"6057","P06986","T Nagar",1792,"31-03-2009",44,1,1,4,"Normal Sale","Yes","05-04-1991","Others","NoSeWa","Paved","RM",584753,104956,14993670
"6058","P01688","Chrompet",871,"26-02-2012",1,1,1,3,"Normal Sale","Yes","05-03-1981","Others","ELO","Paved","RL",288503,131138,8742520
"6059","P09625","Velachery",1644,"19-06-2006",75,2,1,4,"AdjLand","Yes","25-06-1983","House","AllPub","No Access","A",314640,94392,7866010
"6060","P03510","Chrompet",1081,"13-03-2011",18,1,1,3,"Family","Yes","15-03-2001","House","NoSeWa","Paved","RH",283133,70783,8847900
"6061","P03359","KK Nagar",1759,"09-04-2011",96,2,1,4,"AbNormal","No","13-04-1993","House","NoSeWa","Gravel","RM",384525,114318,10392560
"6062","P06513","Anna Nagar",1611,"03-08-2009",32,1,1,4,"Family","Yes","10-08-1981","Others","NoSewr ","Gravel","RM",472198,214636,14309040
"6063","P09469","Chrompet",1138,"22-11-2006",50,1,1,3,"AbNormal","Yes","29-11-1979","Others","NoSewr ","Gravel","RH",321034,90291,10032310
"6064","P03611","Anna Nagar",1886,"17-02-2011",52,2,1,5,"Partial","Yes","21-02-1993","Commercial","ELO","No Access","RH",540211,140055,20007810
"6065","P03698","KK Nagar",2207,"30-01-2011",39,3,2,5,"Family","No","05-02-1986","House","NoSeWa","Gravel","RH",454392,92944,10327100
"6066","P06821","KK Nagar",1678,"13-05-2009",183,2,1,4,"Family","No","19-05-1985","Commercial","AllPub","Paved","RH",648725,330982,13239280
"6067","P08032","Chrompet",886,"15-05-2008",6,1,1,3,"AdjLand","Yes","20-05-1991","Commercial","NoSeWa","Gravel","RM",337764,81063,13510550
"6068","P02343","Anna Nagar",1691,"21-10-2011",108,1,1,4,"AbNormal","No","26-10-1988","Commercial","NoSeWa","Paved","RH",543965,344511,18132160
"6069","P07652","Adyar",1278,"12-09-2008",28,2,2,4,"Normal Sale","No","18-09-1984","Others","AllPub","Gravel","RM",366385,118189,11818860
"6070","P02254","T Nagar",1835,"05-11-2011",86,2,1,5,"Partial","Yes","07-11-2000","Commercial","ELO","No Access","RM",839611,377825,20990270
"6071","P07105","Anna Nagar",1827,"25-02-2009",134,2,1,5,"AdjLand","No","08-03-1965","House","ELO","Gravel","RH",377713,134027,12184280
"6072","P02162","Karapakkam",922,"26-11-2011",182,1,1,3,"Partial","Yes","06-12-1969","Commercial","NoSeWa","Paved","A",313044,79926,6660500
"6073","P02139","Chrompet",1207,"02-12-2011",115,2,1,4,"AdjLand","No","09-12-1980","Commercial","NoSeWa","No Access","RM",383338,68453,13690650
"6074","P08872","Chrompet",870,"16-07-2007",171,1,1,3,"Family","Yes","24-07-1974","House","NoSeWa","No Access","RM",245081,40847,8169350
"6075","P03548","Velachery",1651,"04-03-2011",127,2,1,4,"Family","No","08-03-1992","Others","AllPub","No Access","A",213070,63921,7102330
"6076","P09435","Adyar",846,"08-12-2006",77,1,1,3,"Family","No","15-12-1978","Commercial","NoSeWa","Paved","A",303319,92681,8425520
"6077","P07177","Chrompet",1085,"28-01-2009",92,1,1,3,"AbNormal","No","07-02-1971","Commercial","NoSeWa","Paved","RM",356510,50930,12732500
"6078","P08733","Chrompet",1166,"07-09-2007",28,1,1,3,"AdjLand","Yes","10-09-1994","Commercial","AllPub","Paved","RL",399993,237033,14814550
"6079","P05303","Adyar",601,"22-03-2010",176,1,1,2,"Family","No","26-03-1992","House","NoSeWa","Paved","RH",236335,60599,6059870
"6080","P01779","Karapakkam",711,"09-02-2012",144,1,1,2,"AbNormal","No","20-02-1965","House","NoSewr ","Paved","I",125663,92153,4188750
"6081","P00434","Chrompet",1005,"19-04-2014",120,1,1,3,"AbNormal","Yes","21-04-2005","Others","NoSeWa","No Access","RH",221952,119512,8536600
"6082","P06764","Velachery",1554,"31-05-2009",121,2,1,4,"AbNormal","No","03-06-1997","House","ELO","Gravel","I",326028,175553,8359690
"6083","P04717","Karapakkam",1245,"11-07-2010",124,1,1,3,"AdjLand","Yes","18-07-1982","Commercial","NoSewr ","No Access","RL",416936,274300,10972000
"6084","P04137","Velachery",1783,"29-10-2010",104,2,1,4,"AdjLand","Yes","05-11-1982","Others","AllPub","Paved","RL",424550,247654,11793060
"6085","P00066","Chrompet",909,"02-01-2015",120,1,1,3,"AbNormal","No","03-01-2010","House","NoSewr ","Paved","RL",210183,40420,8083950
"6086","P00754","Chrompet",1214,"18-08-2013",185,2,1,4,"Family","No","25-08-1986","Commercial","NoSewr ","Paved","RH",372367,192604,12840250
"6087","P09450","Velachery",1743,"30-11-2006",6,2,1,4,"AdjLand","Yes","11-12-1962","Others","NoSeWa","Gravel","A",281771,93924,9392380
"6088","P05902","Chrompet",1035,"02-12-2009",126,1,1,3,"Partial","No","03-12-2005","Commercial","ELO","Gravel","RM",436359,211568,13223000
"6089","P00590","T Nagar",1848,"17-12-2013",15,2,1,5,"AbNormal","Yes","21-12-1997","House","AllPub","Gravel","RL",458516,85972,14328620
"6090","P07863","Velachery",1880,"09-07-2008",109,3,2,5,"AbNormal","Yes","17-07-1977","Commercial","ELO","Paved","I",561997,167080,15189120
"6091","P00252","T Nagar",1790,"25-08-2014",175,1,1,4,"Family","Yes","04-09-1975","Others","NoSeWa","No Access","RM",548615,233161,13715380
"6092","P07752","Chrompet",862,"12-08-2008",145,1,1,3,"AbNormal","Yes","13-08-2004","Commercial","NoSeWa","Gravel","RM",398436,185937,13281200
"6093","P02479","Chrompet",927,"26-09-2011",24,1,1,3,"Normal Sale","No","29-09-1996","Commercial","NoSeWa","Paved","RL",294228,169747,11316450
"6094","P00036","Chrompet",1088,"27-01-2015",193,1,1,3,"Partial","No","01-02-1996","House","NoSeWa","Paved","RH",210718,45154,7525650
"6095","P03408","Karapakkam",1362,"01-04-2011",174,2,2,4,"Partial","No","07-04-1986","House","NoSewr ","No Access","RM",266895,185344,7413750
